frame_id,source,frame,box_index,origin,label,x1,y1,x2,y2,confidence
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6375.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6375.JPG,0,model,not_fish,3318,1862,3844,2174,0.114
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6377.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6377.JPG,0,model,fish,1146,2271,1887,2532,0.856
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6449.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6449.JPG,0,model,not_fish,3259,1865,3557,1994,0.168
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6479.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6479.JPG,0,model,not_fish,1429,1656,1840,1781,0.345
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6600.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6600.JPG,0,model,not_fish,3257,1872,3550,2012,0.697
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6682.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6682.JPG,0,model,not_fish,3096,152,3433,361,0.435
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6686.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6686.JPG,0,model,not_fish,3249,1874,3540,1989,0.627
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6726.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6726.JPG,0,model,not_fish,3240,1877,3541,1997,0.223
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6726.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6726.JPG,1,model,not_fish,3269,1018,3962,1207,0.129
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6953.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6953.JPG,0,model,not_fish,816,319,3205,2319,0.436
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6953.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6953.JPG,1,model,not_fish,689,0,3032,2107,0.135
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR7084.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR7084.JPG,0,model,not_fish,835,1063,1365,1254,0.161
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7455.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7455.JPG,0,model,not_fish,888,891,3373,2068,0.234
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7464.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7464.JPG,0,model,not_fish,844,203,3203,2336,0.565
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7464.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7464.JPG,1,model,not_fish,696,0,3112,2032,0.297
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7464.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7464.JPG,2,model,not_fish,884,590,3374,2108,0.278
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7464.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7464.JPG,3,model,not_fish,2400,2812,2554,2952,0.213
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7468.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7468.JPG,0,model,not_fish,843,0,3199,2073,0.447
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7468.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7468.JPG,1,model,not_fish,882,794,3374,2118,0.422
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7626.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7626.JPG,0,model,not_fish,2748,2143,3623,2447,0.841
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7626.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7626.JPG,1,model,not_fish,3254,1840,3895,2233,0.206
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7642.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7642.JPG,0,model,not_fish,2644,1807,2886,1961,0.147
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7681.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7681.JPG,0,model,not_fish,3309,986,3999,1238,0.429
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7762.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7762.JPG,0,model,not_fish,3091,982,3645,1221,0.157
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7762.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7762.JPG,1,model,not_fish,817,1357,892,1410,0.138
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7763.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7763.JPG,0,model,not_fish,3293,1888,3610,2039,0.314
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7763.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7763.JPG,1,model,not_fish,2452,1794,2915,2086,0.175
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7795.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7795.JPG,0,model,not_fish,3274,1885,3601,2039,0.187
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7891.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7891.JPG,0,model,fish,102,2140,2213,2996,0.523
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7891.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7891.JPG,1,model,not_fish,849,471,3154,1940,0.142
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7940.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7940.JPG,0,model,not_fish,3083,781,3830,1129,0.418
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7940.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7940.JPG,1,model,not_fish,3145,1729,3453,1932,0.157
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR8021.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR8021.JPG,0,model,not_fish,3150,1733,3471,1891,0.512
