frame_id,source,frame,camera,folder,blur,brightness,blur_bin,brightness_bin,max_conf,conf_band,n_boxes,max_area_frac,large_box,stratum
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4995.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4995.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,69.7,108.9,high,high,0.351,mid,8,0.002532,no,fish_folders
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4996.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4996.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,66.8,108.3,high,high,0.383,mid,7,0.002223,no,fish_folders
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR4998.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR4998.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,64.6,106.7,high,high,0.222,low,1,0.394208,yes,fish_folders
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5000.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5000.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,61.7,110.4,mid,high,0.788,high,45,0.032683,no,fish_folders
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5020.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5020.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,46.8,125.6,low,high,0.701,high,7,0.076821,no,confident
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5065.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5065.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,64.8,106.8,high,high,0.201,low,2,0.087975,no,faint
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5073.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5073.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,45.7,106.2,low,high,0.108,low,1,0.006286,no,fish_folders
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5075.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5075.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,66.1,105.9,high,high,0.134,low,1,0.341838,yes,faint
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5090.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5090.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,51.8,111.1,mid,high,0.175,low,1,0.004929,no,fish_folders
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5095.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5095.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,53.0,121.9,mid,high,0.393,mid,3,0.395928,yes,fish_folders
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5102.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5102.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,42.8,110.0,low,high,0.319,mid,1,0.397350,yes,fish_folders
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5103.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5103.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,48.0,109.1,low,high,0.490,mid,8,0.038441,no,fish_folders
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5104.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5104.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,49.2,104.9,mid,high,0.638,high,2,0.407199,yes,confident
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5112.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5112.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,51.2,111.1,mid,high,0.612,high,1,0.037474,no,fish_folders
ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE/GOPR5125.JPG,ALLFISHDATA,Primary camera/DCIM/104GOPROSOURCE/GOPR5125.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/104GOPROSOURCE,45.2,106.5,low,high,0.376,mid,1,0.033961,no,fish_folders
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5208.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5208.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,55.6,106.6,mid,high,0.801,high,2,0.038272,no,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5237.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5237.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,67.1,103.7,high,mid,0.666,high,2,0.024570,no,confident
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5258.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5258.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,54.0,104.7,mid,high,0.153,low,1,0.391555,yes,faint
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5275.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5275.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,53.9,106.2,mid,high,0.483,mid,2,0.358957,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5276.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5276.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,46.1,106.5,low,high,0.294,mid,1,0.034428,no,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5279.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5279.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,44.8,106.8,low,high,0.204,low,1,0.365158,yes,faint
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5296.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5296.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,55.1,104.2,mid,high,0.552,high,2,0.379045,yes,confident
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5301.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5301.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,64.5,103.3,high,mid,0.542,high,1,0.032267,no,confident
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5314.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5314.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,50.9,102.6,mid,mid,0.676,high,1,0.039973,no,confident
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5339.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5339.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,61.4,107.3,mid,high,0.693,high,1,0.224700,yes,confident
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5341.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5341.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,51.7,97.3,mid,mid,0.129,low,1,0.367254,yes,faint
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5379.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5379.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,61.0,99.1,mid,mid,0.450,mid,1,0.037603,no,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5398.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5398.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,86.4,89.8,high,mid,0.481,mid,1,0.417146,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5418.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5418.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,47.9,88.9,low,mid,0.550,high,2,0.435547,yes,confident
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5423.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5423.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,50.7,88.7,mid,mid,0.522,high,2,0.408983,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5428.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5428.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,61.3,86.7,mid,mid,0.459,mid,1,0.416183,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5438.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5438.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,43.0,78.1,low,mid,0.429,mid,2,0.410577,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5443.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5443.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,43.6,73.4,low,low,0.303,mid,3,0.395446,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5445.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5445.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,46.1,72.7,low,low,0.286,mid,5,0.418034,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5450.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5450.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,60.5,69.0,mid,low,0.292,mid,4,0.419299,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5476.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5476.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,70.7,57.4,high,low,0.344,mid,1,0.399058,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5477.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5477.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,71.5,52.5,high,low,0.629,high,1,0.420989,yes,confident
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5479.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5479.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,69.8,44.4,high,low,0.685,high,2,0.420000,yes,confident
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5480.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5480.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,99.4,45.0,high,low,0.591,high,1,0.373652,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5490.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5490.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,42.5,73.8,low,low,0.667,high,3,0.013600,no,confident
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5493.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5493.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,41.2,72.6,low,low,0.536,high,1,0.005150,no,confident
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5530.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5530.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,44.5,67.7,low,low,0.157,low,1,0.173825,yes,faint
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5536.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5536.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,49.0,66.0,mid,low,0.559,high,1,0.195741,yes,confident
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5605.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5605.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,67.3,60.0,high,low,0.308,mid,1,0.178674,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5649.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5649.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,82.1,20.1,high,low,0.306,mid,1,0.436304,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5747.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5747.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,96.2,76.4,high,mid,0.102,low,1,0.009532,no,faint
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5799.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5799.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,68.2,76.6,high,mid,0.323,mid,2,0.001821,no,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5817.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5817.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,66.3,76.7,high,mid,0.333,mid,1,0.003162,no,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5878.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5878.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,84.4,74.2,high,low,0.166,low,1,0.167281,yes,faint
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5906.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5906.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,50.2,69.8,mid,low,0.146,low,1,0.164552,yes,faint
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5916.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5916.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,53.4,69.6,mid,low,0.259,mid,1,0.220516,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5993.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5993.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,41.7,71.3,low,low,0.274,mid,2,0.415163,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR5998.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR5998.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,43.9,71.6,low,low,0.556,high,2,0.398796,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6006.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6006.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,43.9,75.4,low,mid,0.456,mid,2,0.406555,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6010.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6010.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,44.4,77.4,low,mid,0.300,mid,2,0.380625,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6013.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6013.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,44.0,78.5,low,mid,0.616,high,2,0.407755,yes,confident
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6016.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6016.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,45.2,78.8,low,mid,0.357,mid,1,0.415649,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6029.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6029.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,50.3,83.5,mid,mid,0.537,high,2,0.404420,yes,confident
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6031.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6031.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,47.0,84.6,low,mid,0.203,low,1,0.417088,yes,faint
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6089.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6089.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,67.4,104.9,high,high,0.240,low,1,0.010570,no,faint
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6095.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6095.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,70.6,100.9,high,mid,0.311,mid,2,0.375461,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6106.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6106.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,56.4,104.1,mid,high,0.354,mid,1,0.010783,no,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6114.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6114.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,73.4,105.1,high,high,0.373,mid,1,0.011494,no,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6115.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6115.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,73.3,106.0,high,high,0.299,mid,2,0.419570,yes,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6130.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6130.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,89.5,108.4,high,high,0.442,mid,1,0.010427,no,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6148.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6148.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,77.0,111.0,high,high,0.646,high,1,0.018300,no,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6149.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6149.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,72.6,112.0,high,high,0.654,high,1,0.016114,no,confident
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6151.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6151.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,62.0,110.8,mid,high,0.729,high,2,0.019097,no,hard_negatives
ALLFISHDATA/Primary camera/DCIM/105GOPRO/GOPR6152.JPG,ALLFISHDATA,Primary camera/DCIM/105GOPRO/GOPR6152.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/105GOPRO,76.6,113.5,high,high,0.776,high,1,0.019037,no,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6196.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6196.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,63.9,94.5,high,mid,0.126,low,1,0.002436,no,faint
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6222.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6222.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,74.4,114.4,high,high,0.804,high,1,0.010364,no,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6296.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6296.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,61.1,101.3,mid,mid,0.109,low,1,0.010165,no,faint
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6307.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6307.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,42.3,95.2,low,mid,0.871,high,1,0.129551,yes,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6312.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6312.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,47.4,99.8,low,mid,0.528,high,1,0.003242,no,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6343.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6343.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,63.9,112.3,high,high,0.561,high,1,0.002928,no,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6369.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6369.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,70.0,110.3,high,high,0.101,low,1,0.002603,no,faint
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6421.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6421.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,52.3,101.1,mid,mid,0.654,high,2,0.004059,no,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6472.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6472.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,55.9,102.5,mid,mid,0.615,high,1,0.003104,no,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6519.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6519.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,42.6,100.2,low,mid,0.230,low,2,0.004679,no,faint
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6594.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6594.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,66.7,105.7,high,high,0.508,high,1,0.140800,yes,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6609.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6609.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,45.0,107.7,low,high,0.578,high,2,0.006056,no,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6664.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6664.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,49.9,111.8,mid,high,0.863,high,2,0.185721,yes,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6668.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6668.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,50.4,118.9,mid,high,0.888,high,2,0.222373,yes,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6720.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6720.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,47.7,123.9,low,high,0.149,low,1,0.003418,no,faint
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6734.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6734.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,40.9,115.3,low,high,0.670,high,1,0.003383,no,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6804.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6804.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,62.8,104.2,mid,high,0.122,low,1,0.294660,yes,faint
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6926.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6926.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,97.6,90.7,high,mid,0.531,high,2,0.383229,yes,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR6974.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR6974.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,81.5,80.0,high,mid,0.500,high,1,0.010233,no,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR7004.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR7004.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,40.5,73.4,low,low,0.742,high,1,0.004050,no,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR7025.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR7025.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,38.1,69.6,low,low,0.715,high,1,0.010506,no,confident
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR7026.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR7026.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,38.2,70.6,low,low,0.186,low,1,0.002592,no,faint
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR7064.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR7064.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,50.3,62.8,mid,low,0.235,low,2,0.007228,no,faint
ALLFISHDATA/Primary camera/DCIM/106GOPRO/GOPR7100.JPG,ALLFISHDATA,Primary camera/DCIM/106GOPRO/GOPR7100.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/106GOPRO,66.5,58.9,high,low,0.139,low,1,0.010010,no,faint
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7232.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7232.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/107GOPRO,67.7,19.5,high,low,0.184,low,1,0.008339,no,faint
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7247.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7247.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/107GOPRO,56.2,14.8,mid,low,0.178,low,3,0.027740,no,faint
ALLFISHDATA/Primary camera/DCIM/107GOPRO/GOPR7267.JPG,ALLFISHDATA,Primary camera/DCIM/107GOPRO/GOPR7267.JPG,Primary,ALLFISHDATA/Primary camera/DCIM/107GOPRO,39.0,10.0,low,low,0.226,low,1,0.033344,no,faint
